# Matter correlation function
# Engine: CLASS
# Cosmology: Planck15
# Redshift: z = 1.
# Transformed: True
# Transformer: nbodykit.cosmology.correlation
# Transform options: extrap=True
# [0] r, [1] xi
1.574920408e+01 5.742740362e-02
1.582019148e+01 5.692040822e-02
1.589149885e+01 5.641703772e-02
1.596312762e+01 5.591727262e-02
1.603507925e+01 5.542109410e-02
1.610735519e+01 5.492848251e-02
1.617995691e+01 5.443941892e-02
1.625288587e+01 5.395388360e-02
1.632614355e+01 5.347185755e-02
1.639973142e+01 5.299332102e-02
1.647365099e+01 5.251825487e-02
1.654790373e+01 5.204663947e-02
1.662249116e+01 5.157845571e-02
1.669741478e+01 5.111368396e-02
1.677267611e+01 5.065230532e-02
1.684827667e+01 5.019430026e-02
1.692421799e+01 4.973965011e-02
1.700050161e+01 4.928833555e-02
1.707712906e+01 4.884033822e-02
1.715410190e+01 4.839563908e-02
1.723142169e+01 4.795422000e-02
1.730908998e+01 4.751606241e-02
1.738710836e+01 4.708114845e-02
1.746547839e+01 4.664945993e-02
1.754420166e+01 4.622097943e-02
1.762327977e+01 4.579568903e-02
1.770271431e+01 4.537357170e-02
1.778250689e+01 4.495460992e-02
1.786265913e+01 4.453878691e-02
1.794317264e+01 4.412608551e-02
1.802404905e+01 4.371648924e-02
1.810529001e+01 4.330998106e-02
1.818689715e+01 4.290654475e-02
1.826887212e+01 4.250616353e-02
1.835121658e+01 4.210882121e-02
1.843393219e+01 4.171450111e-02
1.851702064e+01 4.132318702e-02
1.860048360e+01 4.093486228e-02
1.868432275e+01 4.054951076e-02
1.876853980e+01 4.016711562e-02
1.885313645e+01 3.978766060e-02
1.893811440e+01 3.941112889e-02
1.902347538e+01 3.903750402e-02
1.910922111e+01 3.866676901e-02
1.919535333e+01 3.829890727e-02
1.928187378e+01 3.793390168e-02
1.936878421e+01 3.757173555e-02
1.945608638e+01 3.721239164e-02
1.954378205e+01 3.685585320e-02
1.963187299e+01 3.650210298e-02
1.972036099e+01 3.615112416e-02
1.980924784e+01 3.580289951e-02
1.989853534e+01 3.545741230e-02
1.998822529e+01 3.511464546e-02
2.007831950e+01 3.477458243e-02
2.016881980e+01 3.443720630e-02
2.025972801e+01 3.410250078e-02
2.035104599e+01 3.377044919e-02
2.044277557e+01 3.344103556e-02
2.053491860e+01 3.311424366e-02
2.062747696e+01 3.279005773e-02
2.072045251e+01 3.246846192e-02
2.081384714e+01 3.214944085e-02
2.090766273e+01 3.183297902e-02
2.100190118e+01 3.151906138e-02
2.109656440e+01 3.120767269e-02
2.119165430e+01 3.089879822e-02
2.128717280e+01 3.059242296e-02
2.138312185e+01 3.028853229e-02
2.147950337e+01 2.998711143e-02
2.157631931e+01 2.968814588e-02
2.167357164e+01 2.939162083e-02
2.177126232e+01 2.909752181e-02
2.186939333e+01 2.880583397e-02
2.196796666e+01 2.851654273e-02
2.206698428e+01 2.822963324e-02
2.216644822e+01 2.794509071e-02
2.226636048e+01 2.766290012e-02
2.236672307e+01 2.738304664e-02
2.246753804e+01 2.710551501e-02
2.256880742e+01 2.683029029e-02
2.267053325e+01 2.655735720e-02
2.277271761e+01 2.628670064e-02
2.287536254e+01 2.601830536e-02
2.297847013e+01 2.575215631e-02
2.308204247e+01 2.548823823e-02
2.318608164e+01 2.522653627e-02
2.329058975e+01 2.496703535e-02
2.339556893e+01 2.470972077e-02
2.350102128e+01 2.445457782e-02
2.360694894e+01 2.420159211e-02
2.371335406e+01 2.395074920e-02
2.382023878e+01 2.370203514e-02
2.392760528e+01 2.345543584e-02
2.403545571e+01 2.321093773e-02
2.414379226e+01 2.296852712e-02
2.425261713e+01 2.272819073e-02
2.436193251e+01 2.248991522e-02
2.447174061e+01 2.225368759e-02
2.458204366e+01 2.201949468e-02
2.469284389e+01 2.178732369e-02
2.480414353e+01 2.155716161e-02
2.491594484e+01 2.132899565e-02
2.502825008e+01 2.110281284e-02
2.514106152e+01 2.087860037e-02
2.525438144e+01 2.065634518e-02
2.536821213e+01 2.043603437e-02
2.548255591e+01 2.021765477e-02
2.559741507e+01 2.000119338e-02
2.571279194e+01 1.978663694e-02
2.582868886e+01 1.957397233e-02
2.594510817e+01 1.936318626e-02
2.606205222e+01 1.915426561e-02
2.617952339e+01 1.894719712e-02
2.629752403e+01 1.874196780e-02
2.641605655e+01 1.853856452e-02
2.653512334e+01 1.833697449e-02
2.665472681e+01 1.813718488e-02
2.677486937e+01 1.793918319e-02
2.689555346e+01 1.774295691e-02
2.701678152e+01 1.754849392e-02
2.713855599e+01 1.735578211e-02
2.726087935e+01 1.716480966e-02
2.738375406e+01 1.697556482e-02
2.750718262e+01 1.678803609e-02
2.763116751e+01 1.660221198e-02
2.775571125e+01 1.641808119e-02
2.788081635e+01 1.623563234e-02
2.800648534e+01 1.605485425e-02
2.813272077e+01 1.587573553e-02
2.825952519e+01 1.569826492e-02
2.838690117e+01 1.552243096e-02
2.851485127e+01 1.534822228e-02
2.864337809e+01 1.517562722e-02
2.877248423e+01 1.500463421e-02
2.890217230e+01 1.483523146e-02
2.903244491e+01 1.466740727e-02
2.916330472e+01 1.450114970e-02
2.929475436e+01 1.433644700e-02
2.942679648e+01 1.417328728e-02
2.955943378e+01 1.401165878e-02
2.969266891e+01 1.385154979e-02
2.982650458e+01 1.369294876e-02
2.996094351e+01 1.353584416e-02
3.009598839e+01 1.338022479e-02
3.023164197e+01 1.322607942e-02
3.036790700e+01 1.307339714e-02
3.050478621e+01 1.292216709e-02
3.064228240e+01 1.277237863e-02
3.078039833e+01 1.262402116e-02
3.091913679e+01 1.247708427e-02
3.105850060e+01 1.233155747e-02
3.119849258e+01 1.218743042e-02
3.133911555e+01 1.204469268e-02
3.148037236e+01 1.190333386e-02
3.162226586e+01 1.176334343e-02
3.176479894e+01 1.162471088e-02
3.190797445e+01 1.148742555e-02
3.205179532e+01 1.135147680e-02
3.219626443e+01 1.121685388e-02
3.234138473e+01 1.108354609e-02
3.248715913e+01 1.095154268e-02
3.263359059e+01 1.082083306e-02
3.278068207e+01 1.069140660e-02
3.292843654e+01 1.056325294e-02
3.307685700e+01 1.043636176e-02
3.322594644e+01 1.031072304e-02
3.337570789e+01 1.018632684e-02
3.352614436e+01 1.006316359e-02
3.367725890e+01 9.941223732e-03
3.382905458e+01 9.820498033e-03
3.398153445e+01 9.700977330e-03
3.413470160e+01 9.582652630e-03
3.428855914e+01 9.465514943e-03
3.444311016e+01 9.349555418e-03
3.459835780e+01 9.234765094e-03
3.475430521e+01 9.121135072e-03
3.491095552e+01 9.008656327e-03
3.506831191e+01 8.897319842e-03
3.522637757e+01 8.787116450e-03
3.538515568e+01 8.678037040e-03
3.554464947e+01 8.570072365e-03
3.570486215e+01 8.463213279e-03
3.586579697e+01 8.357450590e-03
3.602745718e+01 8.252775260e-03
3.618984605e+01 8.149178285e-03
3.635296687e+01 8.046650862e-03
3.651682294e+01 7.945184260e-03
3.668141756e+01 7.844769998e-03
3.684675407e+01 7.745399635e-03
3.701283581e+01 7.647064936e-03
3.717966614e+01 7.549757682e-03
3.734724844e+01 7.453469771e-03
3.751558609e+01 7.358193039e-03
3.768468251e+01 7.263919348e-03
3.785454110e+01 7.170640432e-03
3.802516530e+01 7.078347988e-03
3.819655857e+01 6.987033530e-03
3.836872438e+01 6.896688521e-03
3.854166619e+01 6.807304294e-03
3.871538752e+01 6.718872149e-03
3.888989188e+01 6.631383320e-03
3.906518278e+01 6.544829130e-03
3.924126379e+01 6.459200902e-03
3.941813846e+01 6.374490133e-03
3.959581037e+01 6.290688422e-03
3.977428311e+01 6.207787603e-03
3.995356029e+01 6.125779619e-03
4.013364554e+01 6.044656653e-03
4.031454250e+01 5.964410983e-03
4.049625483e+01 5.885035057e-03
4.067878620e+01 5.806521347e-03
4.086214031e+01 5.728862427e-03
4.104632086e+01 5.652050823e-03
4.123133158e+01 5.576079087e-03
4.141717621e+01 5.500939706e-03
4.160385851e+01 5.426625192e-03
4.179138225e+01 5.353128007e-03
4.197975123e+01 5.280440698e-03
4.216896926e+01 5.208555845e-03
4.235904017e+01 5.137466195e-03
4.254996779e+01 5.067164629e-03
4.274175600e+01 4.997644258e-03
4.293440866e+01 4.928898369e-03
4.312792968e+01 4.860920502e-03
4.332232297e+01 4.793704346e-03
4.351759246e+01 4.727243796e-03
4.371374210e+01 4.661532795e-03
4.391077586e+01 4.596565379e-03
4.410869772e+01 4.532335525e-03
4.430751169e+01 4.468837196e-03
4.450722178e+01 4.406064226e-03
4.470783204e+01 4.344010366e-03
4.490934652e+01 4.282669232e-03
4.511176931e+01 4.222034393e-03
4.531510448e+01 4.162099340e-03
4.551935617e+01 4.102857584e-03
4.572452848e+01 4.044302657e-03
4.593062559e+01 3.986428180e-03
4.613765165e+01 3.929227846e-03
4.634561085e+01 3.872695467e-03
4.655450740e+01 3.816824903e-03
4.676434552e+01 3.761610078e-03
4.697512946e+01 3.707044884e-03
4.718686348e+01 3.653123187e-03
4.739955186e+01 3.599838739e-03
4.761319891e+01 3.547185192e-03
4.782780894e+01 3.495156064e-03
4.804338630e+01 3.443744785e-03
4.825993534e+01 3.392944704e-03
4.847746045e+01 3.342749195e-03
4.869596602e+01 3.293151662e-03
4.891545648e+01 3.244145675e-03
4.913593626e+01 3.195724948e-03
4.935740982e+01 3.147883455e-03
4.957988164e+01 3.100615354e-03
4.980335623e+01 3.053915052e-03
5.002783810e+01 3.007777098e-03
5.025333179e+01 2.962196206e-03
5.047984186e+01 2.917167129e-03
5.070737289e+01 2.872684693e-03
5.093592949e+01 2.828743699e-03
5.116551628e+01 2.785338990e-03
5.139613790e+01 2.742465401e-03
5.162779901e+01 2.700117855e-03
5.186050431e+01 2.658291357e-03
5.209425849e+01 2.616981087e-03
5.232906629e+01 2.576182371e-03
5.256493246e+01 2.535890751e-03
5.280186175e+01 2.496101899e-03
5.303985898e+01 2.456811623e-03
5.327892894e+01 2.418015752e-03
5.351907648e+01 2.379710103e-03
5.376030645e+01 2.341890364e-03
5.400262374e+01 2.304552086e-03
5.424603323e+01 2.267690602e-03
5.449053986e+01 2.231301088e-03
5.473614858e+01 2.195378537e-03
5.498286434e+01 2.159917869e-03
5.523069213e+01 2.124913929e-03
5.547963698e+01 2.090361598e-03
5.572970391e+01 2.056255773e-03
5.598089799e+01 2.022591421e-03
5.623322429e+01 1.989363519e-03
5.648668791e+01 1.956567056e-03
5.674129399e+01 1.924196951e-03
5.699704767e+01 1.892248049e-03
5.725395413e+01 1.860715083e-03
5.751201855e+01 1.829592713e-03
5.777124617e+01 1.798875544e-03
5.803164222e+01 1.768558231e-03
5.829321197e+01 1.738635533e-03
5.855596071e+01 1.709102414e-03
5.881989375e+01 1.679954075e-03
5.908501644e+01 1.651186004e-03
5.935133413e+01 1.622793919e-03
5.961885221e+01 1.594773760e-03
5.988757609e+01 1.567121585e-03
6.015751121e+01 1.539833528e-03
6.042866303e+01 1.512905715e-03
6.070103703e+01 1.486334273e-03
6.097463871e+01 1.460115297e-03
6.124947362e+01 1.434244904e-03
6.152554731e+01 1.408719257e-03
6.180286536e+01 1.383534610e-03
6.208143338e+01 1.358687291e-03
6.236125702e+01 1.334173697e-03
6.264234192e+01 1.309990199e-03
6.292469377e+01 1.286133090e-03
6.320831829e+01 1.262598458e-03
6.349322120e+01 1.239382149e-03
6.377940828e+01 1.216479694e-03
6.406688530e+01 1.193886359e-03
6.435565809e+01 1.171597155e-03
6.464573248e+01 1.149606955e-03
6.493711435e+01 1.127910542e-03
6.522980958e+01 1.106502707e-03
6.552382409e+01 1.085378250e-03
6.581916383e+01 1.064532011e-03
6.611583478e+01 1.043958807e-03
6.641384293e+01 1.023653433e-03
6.671319431e+01 1.003610621e-03
6.701389498e+01 9.838250681e-04
6.731595101e+01 9.642914903e-04
6.761936852e+01 9.450047214e-04
6.792415365e+01 9.259597978e-04
6.823031255e+01 9.071520658e-04
6.853785142e+01 8.885772100e-04
6.884677648e+01 8.702312642e-04
6.915709398e+01 8.521105414e-04
6.946881019e+01 8.342115787e-04
6.978193143e+01 8.165310258e-04
7.009646401e+01 7.990656174e-04
7.041241431e+01 7.818121375e-04
7.072978870e+01 7.647674659e-04
7.104859363e+01 7.479286142e-04
7.136883552e+01 7.312927956e-04
7.169052086e+01 7.148574253e-04
7.201365615e+01 6.986201241e-04
7.233824793e+01 6.825786409e-04
7.266430276e+01 6.667308072e-04
7.299182724e+01 6.510744579e-04
7.332082799e+01 6.356074497e-04
7.365131167e+01 6.203276953e-04
7.398328496e+01 6.052332999e-04
7.431675458e+01 5.903226858e-04
7.465172726e+01 5.755947610e-04
7.498820979e+01 5.610490037e-04
7.532620896e+01 5.466855648e-04
7.566573162e+01 5.325052623e-04
7.600678464e+01 5.185096444e-04
7.634937490e+01 5.047009985e-04
7.669350935e+01 4.910824833e-04
7.703919493e+01 4.776582572e-04
7.738643864e+01 4.644336894e-04
7.773524751e+01 4.514155234e-04
7.808562858e+01 4.386120585e-04
7.843758896e+01 4.260332259e-04
7.879113574e+01 4.136906594e-04
7.914627609e+01 4.015977134e-04
7.950301718e+01 3.897695414e-04
7.986136624e+01 3.782231912e-04
8.022133051e+01 3.669778254e-04
8.058291727e+01 3.560549171e-04
8.094613383e+01 3.454785306e-04
8.131098754e+01 3.352754947e-04
8.167748578e+01 3.254755746e-04
8.204563596e+01 3.161115378e-04
8.241544552e+01 3.072192280e-04
8.278692196e+01 2.988376014e-04
8.316007277e+01 2.910088260e-04
8.353490551e+01 2.837783322e-04
8.391142776e+01 2.771948735e-04
8.428964713e+01 2.713104223e-04
8.466957127e+01 2.661799528e-04
8.505120787e+01 2.618609775e-04
8.543456464e+01 2.584129482e-04
8.581964934e+01 2.558964687e-04
8.620646976e+01 2.543724289e-04
8.659503372e+01 2.539010054e-04
8.698534908e+01 2.545405702e-04
8.737742374e+01 2.563464065e-04
8.777126561e+01 2.593692590e-04
8.816688268e+01 2.636536640e-04
8.856428293e+01 2.692361739e-04
8.896347442e+01 2.761435083e-04
8.936446520e+01 2.843907748e-04
8.976726340e+01 2.939798107e-04
9.017187715e+01 3.048976847e-04
9.057831465e+01 3.171153724e-04
9.098658411e+01 3.305866011e-04
9.139669378e+01 3.452468883e-04
9.180865197e+01 3.610129254e-04
9.222246701e+01 3.777822974e-04
9.263814726e+01 3.954337216e-04
9.305570113e+01 4.138278182e-04
9.347513708e+01 4.328083706e-04
9.389646357e+01 4.522040454e-04
9.431968913e+01 4.718304483e-04
9.474482233e+01 4.914925612e-04
9.517187175e+01 5.109874423e-04
9.560084604e+01 5.301073229e-04
9.603175388e+01 5.486429262e-04
9.646460398e+01 5.663870656e-04
9.689940508e+01 5.831382188e-04
9.733616600e+01 5.987040254e-04
9.777489555e+01 6.129045400e-04
9.821560262e+01 6.255751635e-04
9.865829612e+01 6.365692589e-04
9.910298500e+01 6.457604625e-04
9.954967825e+01 6.530445660e-04
9.999838491e+01 6.583409641e-04
1.004491141e+02 6.615934991e-04
1.009018748e+02 6.627706766e-04
1.013566763e+02 6.618653006e-04
1.018135278e+02 6.588935937e-04
1.022724384e+02 6.538939668e-04
1.027334176e+02 6.469254548e-04
1.031964745e+02 6.380658971e-04
1.036616186e+02 6.274097765e-04
1.041288593e+02 6.150658288e-04
1.045982060e+02 6.011544634e-04
1.050696682e+02 5.858051979e-04
1.055432554e+02 5.691542132e-04
1.060189773e+02 5.513421118e-04
1.064968435e+02 5.325118483e-04
1.069768636e+02 5.128067836e-04
1.074590472e+02 4.923688299e-04
1.079434043e+02 4.713367808e-04
1.084299446e+02 4.498449320e-04
1.089186778e+02 4.280220115e-04
1.094096140e+02 4.059903535e-04
1.099027629e+02 3.838653143e-04
1.103981347e+02 3.617546619e-04
1.108957393e+02 3.397581129e-04
1.113955868e+02 3.179669223e-04
1.118976873e+02 2.964637204e-04
1.124020510e+02 2.753225206e-04
1.129086879e+02 2.546088657e-04
1.134176085e+02 2.343799173e-04
1.139288230e+02 2.146845901e-04
1.144423417e+02 1.955636625e-04
1.149581750e+02 1.770500652e-04
1.154763334e+02 1.591693460e-04
1.159968273e+02 1.419402668e-04
1.165196672e+02 1.253753721e-04
1.170448638e+02 1.094815093e-04
1.175724277e+02 9.426033613e-05
1.181023694e+02 7.970892018e-05
1.186346998e+02 6.582044695e-05
1.191694296e+02 5.258501161e-05
1.197065696e+02 3.999028380e-05
1.202461308e+02 2.802202185e-05
1.207881239e+02 1.666447363e-05
1.213325599e+02 5.900772930e-06
1.218794500e+02 -4.286607434e-06
1.224288051e+02 -1.391541444e-05
1.229806363e+02 -2.300336061e-05
1.235349548e+02 -3.156803667e-05
1.240917718e+02 -3.962692754e-05
1.246510987e+02 -4.719736826e-05
1.252129466e+02 -5.429641380e-05
1.257773269e+02 -6.094072421e-05
1.263442512e+02 -6.714658288e-05
1.269137307e+02 -7.293002606e-05
1.274857771e+02 -7.830698957e-05
1.280604020e+02 -8.329330407e-05
1.286376168e+02 -8.790461395e-05
1.292174334e+02 -9.215634824e-05
1.297998635e+02 -9.606383396e-05
1.303849187e+02 -9.964247551e-05
1.309726111e+02 -1.029078570e-04
1.315629523e+02 -1.058756772e-04
1.321559545e+02 -1.085616689e-04
1.327516295e+02 -1.109815978e-04
1.333499895e+02 -1.131513689e-04
1.339510464e+02 -1.150870455e-04
1.345548126e+02 -1.168046942e-04
1.351613001e+02 -1.183200927e-04
1.357705214e+02 -1.196485077e-04
1.363824886e+02 -1.208045789e-04
1.369972141e+02 -1.218022215e-04
1.376147105e+02 -1.226543852e-04
1.382349901e+02 -1.233727392e-04
1.388580655e+02 -1.239674641e-04
1.394839494e+02 -1.244472792e-04
1.401126544e+02 -1.248195846e-04
1.407441932e+02 -1.250905685e-04
1.413785785e+02 -1.252652583e-04
1.420158232e+02 -1.253477030e-04
1.426559403e+02 -1.253413615e-04
1.432989426e+02 -1.252495706e-04
1.439448431e+02 -1.250758577e-04
1.445936550e+02 -1.248240819e-04
1.452453912e+02 -1.244985517e-04
1.459000651e+02 -1.241042195e-04
1.465576898e+02 -1.236467882e-04
1.472182787e+02 -1.231325569e-04
1.478818451e+02 -1.225680354e-04
1.485484025e+02 -1.219595814e-04
1.492179642e+02 -1.213131567e-04
1.498905440e+02 -1.206340864e-04
1.505661552e+02 -1.199266825e-04
1.512448118e+02 -1.191938878e-04
1.519265272e+02 -1.184371773e-04
1.526113154e+02 -1.176567517e-04
1.532991902e+02 -1.168517878e-04
1.539901655e+02 -1.160206392e-04
1.546842553e+02 -1.151611237e-04
1.553814735e+02 -1.142710450e-04
1.560818344e+02 -1.133487682e-04
1.567853521e+02 -1.123935779e-04
1.574920408e+02 -1.114057854e-04
1.582019148e+02 -1.103868136e-04
1.589149885e+02 -1.093392968e-04
1.596312762e+02 -1.082669877e-04
1.603507925e+02 -1.071743453e-04
1.610735519e+02 -1.060660548e-04
1.617995691e+02 -1.049467183e-04
1.625288587e+02 -1.038206541e-04
1.632614355e+02 -1.026915889e-04
1.639973142e+02 -1.015623632e-04
1.647365099e+02 -1.004349121e-04
1.654790373e+02 -9.931052782e-05
1.662249116e+02 -9.819008191e-05
1.669741478e+02 -9.707412923e-05
1.677267611e+02 -9.596309759e-05
1.684827668e+02 -9.485763852e-05
1.692421800e+02 -9.375883045e-05
1.700050161e+02 -9.266806784e-05
1.707712906e+02 -9.158685929e-05
1.715410190e+02 -9.051675040e-05
1.723142169e+02 -8.945917359e-05
1.730908998e+02 -8.841506595e-05
1.738710836e+02 -8.738449592e-05
1.746547839e+02 -8.636660030e-05
1.754420166e+02 -8.535966461e-05
1.762327977e+02 -8.436112476e-05
1.770271431e+02 -8.336765650e-05
1.778250689e+02 -8.237560189e-05
1.786265913e+02 -8.138149378e-05
1.794317264e+02 -8.038236159e-05
1.802404905e+02 -7.937593498e-05
1.810529001e+02 -7.836097334e-05
1.818689715e+02 -7.733747020e-05
1.826887212e+02 -7.630646899e-05
1.835121658e+02 -7.526972724e-05
1.843393219e+02 -7.422953075e-05
1.851702064e+02 -7.318845094e-05
1.860048360e+02 -7.214890335e-05
1.868432275e+02 -7.111284811e-05
1.876853980e+02 -7.008186881e-05
1.885313645e+02 -6.905730502e-05
1.893811440e+02 -6.804029611e-05
1.902347538e+02 -6.703203153e-05
1.910922111e+02 -6.603420637e-05
1.919535333e+02 -6.504921882e-05
1.928187378e+02 -6.408008627e-05
1.936878421e+02 -6.313040687e-05
1.945608638e+02 -6.220424600e-05
1.954378205e+02 -6.130563058e-05
1.963187299e+02 -6.043796371e-05
1.972036099e+02 -5.960371298e-05
1.980924784e+02 -5.880413887e-05
1.989853534e+02 -5.803895302e-05
1.998822529e+02 -5.730634661e-05
2.007831950e+02 -5.660339834e-05
2.016881980e+02 -5.592641744e-05
2.025972801e+02 -5.527128406e-05
2.035104599e+02 -5.463406142e-05
2.044277557e+02 -5.401148380e-05
2.053491860e+02 -5.340103348e-05
2.062747696e+02 -5.280097301e-05
2.072045251e+02 -5.221036870e-05
2.081384714e+02 -5.162870296e-05
2.090766273e+02 -5.105534992e-05
2.100190118e+02 -5.048932836e-05
2.109656440e+02 -4.992905188e-05
2.119165430e+02 -4.937202072e-05
2.128717281e+02 -4.881496415e-05
2.138312185e+02 -4.825427687e-05
2.147950337e+02 -4.768633529e-05
2.157631931e+02 -4.710798086e-05
2.167357164e+02 -4.651719048e-05
2.177126232e+02 -4.591333889e-05
2.186939333e+02 -4.529716765e-05
2.196796666e+02 -4.467076765e-05
2.206698428e+02 -4.403717246e-05
2.216644822e+02 -4.339961520e-05
2.226636048e+02 -4.276105785e-05
2.236672307e+02 -4.212379555e-05
2.246753804e+02 -4.148903202e-05
2.256880742e+02 -4.085697576e-05
2.267053326e+02 -4.022726031e-05
2.277271761e+02 -3.959924194e-05
2.287536254e+02 -3.897254062e-05
2.297847013e+02 -3.834762594e-05
2.308204247e+02 -3.772590192e-05
2.318608164e+02 -3.710967611e-05
2.329058975e+02 -3.650205965e-05
2.339556893e+02 -3.590636703e-05
2.350102128e+02 -3.532554554e-05
2.360694894e+02 -3.476183223e-05
2.371335406e+02 -3.421624011e-05
2.382023878e+02 -3.368835562e-05
2.392760528e+02 -3.317657703e-05
2.403545571e+02 -3.267824863e-05
2.414379226e+02 -3.219007659e-05
2.425261713e+02 -3.170879131e-05
2.436193251e+02 -3.123145563e-05
2.447174061e+02 -3.075581582e-05
2.458204366e+02 -3.028061314e-05
2.469284389e+02 -2.980537471e-05
2.480414353e+02 -2.933027278e-05
2.491594484e+02 -2.885595131e-05
2.502825008e+02 -2.838307099e-05
2.514106152e+02 -2.791224678e-05
2.525438144e+02 -2.744408816e-05
2.536821213e+02 -2.697916469e-05
2.548255591e+02 -2.651838828e-05
2.559741507e+02 -2.606317124e-05
2.571279194e+02 -2.561535522e-05
2.582868886e+02 -2.517722893e-05
2.594510817e+02 -2.475103804e-05
2.606205222e+02 -2.433847861e-05
2.617952339e+02 -2.394040605e-05
2.629752403e+02 -2.355639931e-05
2.641605655e+02 -2.318489229e-05
2.653512334e+02 -2.282354815e-05
2.665472681e+02 -2.246962964e-05
2.677486937e+02 -2.212075586e-05
2.689555346e+02 -2.177527810e-05
2.701678152e+02 -2.143247972e-05
2.713855599e+02 -2.109270786e-05
2.726087935e+02 -2.075693853e-05
2.738375406e+02 -2.042650049e-05
2.750718262e+02 -2.010263968e-05
2.763116751e+02 -1.978601845e-05
2.775571125e+02 -1.947664635e-05
2.788081635e+02 -1.917365858e-05
2.800648534e+02 -1.887552601e-05
2.813272077e+02 -1.858044910e-05
2.825952519e+02 -1.828667374e-05
2.838690117e+02 -1.799314548e-05
2.851485127e+02 -1.769968815e-05
2.864337809e+02 -1.740712163e-05
2.877248423e+02 -1.711705986e-05
2.890217230e+02 -1.683127240e-05
2.903244491e+02 -1.655129300e-05
2.916330472e+02 -1.627782591e-05
2.929475436e+02 -1.601071114e-05
2.942679649e+02 -1.574914982e-05
2.955943378e+02 -1.549207757e-05
2.969266891e+02 -1.523883257e-05
2.982650459e+02 -1.498930228e-05
2.996094351e+02 -1.474410041e-05
3.009598839e+02 -1.450418271e-05
3.023164197e+02 -1.427042258e-05
3.036790700e+02 -1.404327170e-05
3.050478622e+02 -1.382243525e-05
3.064228240e+02 -1.360711150e-05
3.078039833e+02 -1.339608982e-05
3.091913679e+02 -1.318824315e-05
3.105850061e+02 -1.298270468e-05
3.119849258e+02 -1.277904908e-05
3.133911555e+02 -1.257732446e-05
3.148037236e+02 -1.237787534e-05
3.162226587e+02 -1.218132845e-05
3.176479894e+02 -1.198821764e-05
3.190797446e+02 -1.179891099e-05
3.205179532e+02 -1.161319610e-05
3.219626444e+02 -1.143031463e-05
3.234138473e+02 -1.124898555e-05
3.248715913e+02 -1.106791392e-05
3.263359059e+02 -1.088635732e-05
3.278068207e+02 -1.070461112e-05
3.292843654e+02 -1.052416540e-05
3.307685700e+02 -1.034720629e-05
3.322594644e+02 -1.017592900e-05
3.337570789e+02 -1.001157256e-05
3.352614436e+02 -9.854085577e-06
3.367725890e+02 -9.702066725e-06
3.382905458e+02 -9.553520711e-06
3.398153445e+02 -9.406508438e-06
3.413470160e+02 -9.259934470e-06
3.428855914e+02 -9.113642630e-06
3.444311016e+02 -8.968357799e-06
3.459835781e+02 -8.825125321e-06
3.475430521e+02 -8.684951345e-06
3.491095552e+02 -8.548375073e-06
3.506831191e+02 -8.415405970e-06
3.522637757e+02 -8.285447246e-06
3.538515568e+02 -8.157474565e-06
3.554464947e+02 -8.030208613e-06
3.570486215e+02 -7.902524959e-06
3.586579697e+02 -7.773843506e-06
3.602745718e+02 -7.644505567e-06
3.618984605e+02 -7.515777457e-06
3.635296687e+02 -7.389483865e-06
3.651682294e+02 -7.267260501e-06
3.668141756e+02 -7.149845480e-06
3.684675407e+02 -7.036728174e-06
3.701283581e+02 -6.926443728e-06
3.717966614e+02 -6.817334573e-06
3.734724844e+02 -6.708410316e-06
3.751558610e+02 -6.599789219e-06
3.768468251e+02 -6.492527140e-06
3.785454110e+02 -6.387943223e-06
3.802516530e+02 -6.286878574e-06
3.819655857e+02 -6.189258334e-06
3.836872438e+02 -6.094140287e-06
3.854166619e+02 -6.000118602e-06
3.871538752e+02 -5.905850666e-06
3.888989188e+02 -5.810479732e-06
3.906518278e+02 -5.713871978e-06
3.924126379e+02 -5.616638652e-06
3.941813846e+02 -5.519962699e-06
3.959581037e+02 -5.425244280e-06
3.977428311e+02 -5.333650167e-06
3.995356029e+02 -5.245706222e-06
4.013364554e+02 -5.161093772e-06
4.031454250e+02 -5.078746835e-06
4.049625483e+02 -4.997248038e-06
4.067878620e+02 -4.915403303e-06
4.086214031e+02 -4.832796452e-06
4.104632086e+02 -4.750061904e-06
4.123133158e+02 -4.668677138e-06
4.141717621e+02 -4.590276222e-06
4.160385851e+02 -4.515786617e-06
4.179138225e+02 -4.444856245e-06
4.197975124e+02 -4.375928546e-06
4.216896927e+02 -4.306956495e-06
4.235904017e+02 -4.236373267e-06
4.254996779e+02 -4.163805270e-06
4.274175600e+02 -4.090168673e-06
4.293440866e+02 -4.017134837e-06
4.312792968e+02 -3.946282999e-06
4.332232297e+02 -3.878415119e-06
4.351759246e+02 -3.813385928e-06
4.371374210e+02 -3.750450239e-06
4.391077586e+02 -3.688792577e-06
4.410869772e+02 -3.627852739e-06
4.430751169e+02 -3.567333592e-06
4.450722178e+02 -3.507108410e-06
4.470783204e+02 -3.447281819e-06
4.490934653e+02 -3.388361669e-06
4.511176931e+02 -3.331218142e-06
4.531510448e+02 -3.276598014e-06
4.551935617e+02 -3.224438973e-06
4.572452849e+02 -3.173589996e-06
4.593062559e+02 -3.122353983e-06
4.613765165e+02 -3.069593594e-06
4.634561085e+02 -3.015574016e-06
4.655450740e+02 -2.961863608e-06
4.676434553e+02 -2.910339413e-06
